ID;Average User Rating;User Rating Count;Price;In-app Purchases;Developer;Age Rating;Languages;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1233150657;3;14;0;1.99, 4.99, 4.99, 4.99, 9.99, 14.99, 4.99, 49.99;Moonfish Software Limited;17+;EN;427601920; Role Playing; Strategy;;23/10/2017;17/12/2018
1233200116;4.5;7;0;3.99, 8.99, 17.99, 0.99, 44.99;Sparkling Society;9+;EN;186962944; Strategy; Role Playing;;08/08/2017;29/05/2018
1233231772;;;2.99;;Rishav Singla;4+;EN;32077824; Adventure; Strategy;;12/05/2017;12/05/2017
1233242956;5;5;0;0.99, 8.99, 3.99, 3.99;Evolution Games GmbH;4+;EN;171342848; Entertainment; Strategy; Family;11/05/2017;11/05/2017
1233303452;;;0;;Fernando Colom Cardiel;4+;EN;17329152; Strategy;;;17/05/2017;19/05/2017
1233312899;4.5;269;0;0.99, 2.99, 4.99, 19.99, 4.99, 19.99;PIXELCUBE STUDIOS INC.;4+;EN;30856192; Strategy; Entertainment; Action;16/05/2017;31/07/2019
1233321617;;;0;3.99;Evolution Games GmbH;4+;EN;170748928; Strategy; Entertainment; Family;11/05/2017;11/05/2017
1233325407;;;0.99;;sejong kim;4+;EN;83320832; Simulation; Strategy;;08/05/2017;19/05/2017
1233383155;;;0;;Ali Sipahi;4+;EN;23279616; Puzzle; Strategy;;18/05/2017;18/05/2017
1233445239;3;148;0;;Carnivore Inc;4+;EN, FR, DE, IT, PT, ES;94185472; Social Networking; Strategy;;15/12/2017;19/07/2019
1233576366;;;0;;Daniel Hutchinson;4+;EN;99920896; Entertainment; Strategy; Casual;09/05/2017;09/05/2017
1233775751;;;0;;Anthony Hindle;4+;EN;20493312; Casual; Education; Strategy;15/05/2017;15/05/2017
1233888704;4.5;11;0;;MightyCast, Inc.;9+;EN;244493312; Entertainment; Strategy;;14/08/2017;14/08/2017
1233996756;;;11.99;3.99;Domyung Kim;4+;EN;59139072; Simulation; Strategy; Travel;11/05/2017;11/05/2017
1233998663;;;2.99;;Rishav Singla;9+;EN;39981056; Strategy; Action;;11/05/2017;11/05/2017
1233999411;;;0;;Xiling Gong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;21903360; Puzzle; Strategy; Entertainment;15/05/2017;15/05/2017
1234015624;;;0;;Jimmy Daverklo;4+;EN;35273728; Strategy; Adventure;;11/05/2017;02/06/2017
1234035310;4;28;0;4.99, 1.99, 1.99, 1.99;50 Caliber Mobile Inc.;9+;EN;178177024; Simulation; Strategy;;20/11/2017;05/02/2018
1234067938;;;0;1.99, 4.99, 9.99, 19.99, 49.99, 99.99;Qiao Jin;4+;EN, ZH;44064768; Entertainment; Simulation; Strategy;12/05/2017;16/06/2017
1234067947;;;0;0.99, 4.99, 9.99, 19.99, 49.99, 99.99;Qiao Jin;4+;EN, ZH;42606592; Simulation; Entertainment; Strategy;12/05/2017;12/05/2017
1234075889;;;0;0.99, 1.99, 5.99, 11.99, 49.99, 89.99;yongcheng wu;4+;EN, ZH, ZH;123772928; Sports; Entertainment; Strategy;12/05/2017;12/05/2017
1234093285;;;0;2.99;Jan Kolar;9+;EN;476161024; Strategy;;;17/09/2018;17/09/2018
1234101526;4;14;0.99;;Ooh La Banana;4+;EN;40439808; Board; Strategy; Education;17/05/2017;23/04/2019
1234110279;4.5;8;0;2.99, 1.99, 0.99;Sylvain Lafrance;4+;EN;17722368; Strategy; Casual;;13/05/2017;01/08/2019
1234131104;5;18;0;;Mitsuhiro Okada;4+;EN, JA;69685248; Entertainment; Strategy; Role Playing;07/06/2017;07/07/2017
1234141457;;;0;4.99;Polarbear Interactive;4+;EN, KO;61601792; Strategy; Puzzle;;04/07/2017;04/07/2017
1234145295;;;0;;Zhirong Hu;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;29281280; Entertainment; Puzzle; Strategy;21/05/2017;05/02/2018
1234269987;;;0;2.99, 1.99, 0.99, 2.99, 4.99, 9.99, 16.99;Tatiana Macarenco;4+;EN;116048896; Puzzle; Strategy;;14/05/2017;12/10/2017
1234446615;4.5;6082;0;4.99, 9.99, 4.99, 19.99, 4.99, 9.99, 19.99, 49.99, 99.99, 9.99, 4.99;Paladin Studios;9+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;364777472; Strategy; Card;;18/09/2017;17/05/2019
1234460723;;;0;;Archana Madhak;4+;EN;5496832; Puzzle; Strategy; Entertainment;21/05/2017;21/05/2017
1234554612;;;0;3.99;Ali Azhar;4+;EN;132602880; Puzzle; Strategy; Entertainment;04/06/2017;04/06/2017
1234698485;;;2.99;;Raj Rani;4+;EN;18249728; Strategy; Casual;;16/05/2017;16/05/2017
1234709669;;;0.99;;Lori Levine;4+;EN, FR, DE, IT, ZH, ES;259603456; Board; Strategy; Entertainment;26/05/2017;03/01/2019
1234781319;4.5;248;0;1.99, 1.99, 1.99, 4.99, 1.99, 6.99, 19.99, 5.99, 5.99, 9.99;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;4+;EN;64699392; Family; Strategy; Entertainment;18/05/2017;01/06/2017
1234800455;;;1.99;;JOhn Lyons;4+;EN;10137600; Entertainment; Strategy; Simulation;25/05/2017;19/06/2019
1234830765;3.5;5;0;;na qin;4+;EN, ZH;42217472; Action; Strategy;;16/05/2017;16/05/2017
1234837874;4;7;0;1.99, 1.99, 1.99, 7.99, 3.99;Twitchy Finger Ltd;9+;EN;299440128; Strategy; Puzzle; Entertainment;12/09/2017;04/07/2018
1234849699;;;0;;Xiling Gong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;29023232; Strategy; Entertainment; Puzzle;16/05/2017;16/05/2017
1234889315;3;6;0;;melanie thomas;9+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;29016064; Strategy; Trivia;;16/05/2017;16/05/2017
1234895316;;;11.99;3.99;Domyung Kim;4+;EN;50883584; Strategy; Board; Travel;16/05/2017;16/05/2017
1234993891;;;0;0.99, 3.99, 6.99, 9.99;One More Game;9+;EN;359554048; Puzzle; Strategy; Entertainment;26/11/2018;26/11/2018
1235014422;5;58;0;4.99, 1.99, 9.99, 5.99, 2.99, 19.99, 9.99, 2.99, 2.99, 49.99;Star Island Games Ltd;12+;EN;279552000; Strategy;;;29/09/2018;29/04/2019
1235319395;;;0;;ZIROTEK Corp.;4+;EN;83544064; Strategy; Puzzle;;16/05/2017;16/05/2017
1235364121;;;0;;Xiling Gong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;31144960; Puzzle; Strategy; Entertainment;16/05/2017;16/05/2017
1235387591;4.5;38;0;2.99, 1.99;Iyoda;4+;AR, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;134140928; Strategy; Puzzle; Entertainment;06/12/2017;17/11/2018
1235463036;;;0;;Tam Tran;4+;EN;60618752; Casual; Strategy;;16/05/2017;21/06/2017
1235507377;;;0;2.99;NetSummit Enterprises, Inc.;4+;EN;38599680; Puzzle; Strategy;;04/06/2017;04/06/2017
1235536470;;;2.99;;NetSummit Enterprises, Inc.;4+;EN;38599680; Strategy; Puzzle;;10/06/2017;10/06/2017
1235557817;4.5;89891;0;19.99, 4.99, 9.99, 0.99, 49.99, 99.99, 24.99, 2.99, 1.99, 0.99;VolcanoGames;12+;AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI;223431680; Strategy; Role Playing;;24/05/2017;02/08/2019
1235561618;;;0;1.99;Vladislav Evdokimov;9+;EN;220204032; Casual; Strategy;;18/05/2017;10/06/2017
1235562902;;;0;;Codematics Services;4+;EN;182282240; Casual; Strategy; Entertainment;28/05/2017;28/05/2017
1235569398;5;88542;0;4.99, 0.99, 9.99, 19.99, 99.99, 49.99, 24.99, 4.99;YOTTA GAMES LIMITED;17+;AR, EN, FR, DE, IT, JA, KO, RU, ZH, ES, ZH, TR;180564992; Strategy;;;16/05/2017;13/07/2019
1235709487;;;1.99;;"""ByteRockers' Games GmbH & Co. KG""";9+;EN;114971648; Strategy; Action;;08/06/2017;15/09/2017
1235863443;3.5;6856;0;1.99, 3.99, 1.99, 1.99, 9.99, 29.99, 9.99, 0.0, 0.0, 29.99, 1.99, 3.99, 1.99, 1.99, 1.99, 1.99;Aspyr Media, Inc.;12+;EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, ZH;3716897792; Entertainment; Strategy; Simulation;21/12/2017;23/07/2019
1235874956;;;0;7.99, 2.99, 2.99, 1.99, 2.99;Kid Friendly Software, Inc;4+;EN;18542592; Strategy; Entertainment;;10/07/2017;02/01/2019
1235944793;3.5;287;0;;Micheal Kerr;4+;EN, ZH, ZH;107787264; Entertainment; Strategy; Trivia;16/05/2017;19/12/2018
1235945929;;;0;0.99;Xiafang Mo;4+;AR, EN, FR, DE, HE, HI, ID, IT, JA, KO, PL, PT, RU, ZH, ES, TH, ZH, TR, VI;31240192; Puzzle; Strategy;;30/05/2017;31/05/2017
1235962152;;;0;;fantec Co LTD;4+;EN, JA, KO;45019136; Trivia; Entertainment; Strategy;16/05/2017;16/05/2017
1235962159;;;0;;Silvia The;12+;EN;133761024; Strategy; Action; Entertainment;18/05/2017;18/05/2017
1235988144;;;0;0.99;Dinesh Rajan;4+;EN;27563008; Strategy; Board;;16/05/2017;16/05/2017
1235989940;;;0;;Genius Technology Co., Ltd.;4+;EN, ZH, ZH;37956608; Puzzle; Food & Drink; Strategy;30/05/2017;30/05/2017
1236004776;4;33;0;0.99, 0.99, 0.99, 2.99;Stack City;4+;EN;20440064; Strategy; Puzzle; Entertainment;23/06/2017;22/08/2017
1236091612;5;5;0;3.99, 8.99, 17.99, 0.99;Evolution Games GmbH;4+;EN;170974208; Strategy; Entertainment; Family;16/05/2017;16/05/2017
1236206265;;;0;3.99, 2.99, 1.99;Evolution Games GmbH;4+;EN;168176640; Entertainment; Family; Strategy;28/06/2017;28/06/2017
1236310887;;;0;0.99, 1.99, 3.99, 7.99, 13.99, 26.99, 54.99, 99.99;Teed Innovacion Tecnologica, S.A. de C.V.;4+;EN;193060864; Casual; Strategy;;22/06/2017;26/06/2017
1236453192;;;0;;Gulapaht Swangjun;4+;EN;67313664; Strategy; Navigation;;17/05/2017;17/05/2017
1236460361;4;6;0;0.99, 5.99, 19.99, 19.99, 4.99, 9.99, 7.99, 34.99, 49.99;Surch;17+;EN;62992384; Strategy; Entertainment; Racing;26/09/2017;08/11/2017
1236470181;;;2.99;;Rishav Singla;9+;EN;38969344; Strategy; Action;;17/05/2017;17/05/2017
1236520737;;;0;1.99, 3.99;Nagatoshi Hashimoto;12+;ZH, EN, JA, KO;57582592; Strategy;;;22/05/2017;25/05/2017
1236537612;;;0;0.99, 1.99, 8.99, 2.99;Andrea De Blasio;4+;EN;160557056; Entertainment; Strategy; Casual;02/06/2017;11/10/2017
1236569038;;;0.99;;Emma Wasowski Jansson;4+;EN;30587904; Casual; Strategy;;17/05/2017;17/05/2017
1236598598;5;31;0;0.99;Chen Yong Min;4+;EN;22996992; Strategy;;;01/06/2017;01/06/2017
1236623095;;;0;;Sana Khaliq;4+;EN;111726592; Simulation; Entertainment; Strategy;24/05/2017;24/05/2017
1236654088;;;0;;InThere B.V.;12+;EN;148338688; Education; Strategy; Board;12/07/2017;04/04/2018
1236683584;;;11.99;3.99;Domyung Kim;4+;EN;62475264; Strategy; Board; Travel;17/05/2017;17/05/2017
1236717335;;;0;;Firecannon Pty Ltd;4+;EN;86856704; Casual; Strategy;;22/05/2017;14/10/2017
1236781419;;;0;0.99, 0.99, 0.99, 0.99, 0.99;Enrico Luzzani;12+;EN;139469824; Role Playing; Strategy;;05/06/2017;26/07/2017
1236846171;4.5;30;0;2.99, 8.99, 2.99, 4.99, 2.99, 0.99;Y8;9+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;75266048; Strategy; Action;;07/09/2017;08/11/2017
1236846171;4.5;30;0;2.99, 8.99, 2.99, 4.99, 2.99, 0.99;Y8;9+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;75266048; Strategy; Action;;07/09/2017;08/11/2017
1236854358;;;0.99;;Ryszard Piotrowski;4+;EN;101326848; Card; Strategy;;17/05/2017;17/05/2017
1236884636;;;0;;Neste Engineering Solutions Oy;4+;EN;131493888; Strategy; Education; Puzzle;22/08/2017;22/11/2017
1236987087;5;12;0;1.99, 1.99, 0.99, 3.99;Joseph Anthony Pascual;12+;EN;157883392; Strategy; Action;;24/05/2017;01/12/2017
1236996564;;;0;;Ammar Al-Taweel;9+;EN;62735360; Strategy;;;28/06/2017;28/06/2017
1237058222;5;11;0;1.99;PixelBugGames;4+;EN;64769024; Puzzle; Strategy;;14/02/2018;10/05/2018
1237069366;;;0;;donna romeo;12+;CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR;49985536; Strategy; Casual;;19/05/2017;19/05/2017
1237101535;;;1.99;;Runesoft;9+;EN;179310592; Strategy; Puzzle;;14/06/2017;18/11/2017
1237240499;;;0.99;;Raj Rani;9+;EN;39499776; Strategy; Puzzle;;19/05/2017;19/05/2017
1237247828;;;0;1.99;Peter Hagstrom;9+;EN;58696704; Puzzle; Strategy;;19/05/2017;19/05/2017
1237303827;5;5;0;3.99, 4.99;Nanovation;4+;EN;96661504; Entertainment; Casual; Strategy;12/07/2017;15/07/2017
1237370385;3;10;0;0.99, 0.99, 0.99, 0.99, 3.99, 0.99, 2.99, 1.99, 10.99, 0.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;84798464; Simulation; Strategy;;15/06/2017;19/06/2017
1237460604;;;0;;Noel Portugal;4+;EN;25773056; Social Networking; Simulation; Strategy;23/05/2017;26/06/2017
1237464170;;;0;;Xiling Gong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;33197056; Strategy; Entertainment; Puzzle;20/05/2017;20/05/2017
1237477134;;;0;;javaid iqbal;4+;EN;736247808; Entertainment; Casual; Strategy;24/06/2017;21/10/2017
1237587855;;;0;2.99, 4.99, 9.99, 2.99, 3.99, 4.99, 2.99, 1.99;BrotherSoft;4+;EN;18803712; Entertainment; Casual; Strategy;26/05/2017;06/07/2019
1237594311;4;127;0;4.99, 4.99, 4.99, 0.99, 29.99, 29.99, 4.99, 9.99, 49.99, 99.99;MOBIRIX;4+;EN, FR, DE, JA, KO, PT, ZH, ES, TH, ZH;213453824; Strategy; Entertainment; Role Playing;11/12/2017;18/06/2019
1237605907;;;1.99;;Sunlight Games GmbH;4+;EN;2593575936; Adventure; Strategy; Entertainment;24/05/2017;29/05/2017
1237666556;;;0;0.99;7779;4+;EN;76805120; Strategy; Entertainment; Puzzle;29/05/2017;29/05/2017
1237780494;;;0;;Rainwater Studios, Inc.;4+;EN;89450496; Casual; Strategy; Entertainment;02/06/2017;19/08/2017
1237785693;;;0;;Muhammad Saeed;4+;EN;209997824; Sports; Puzzle; Strategy;20/05/2017;19/07/2017
1237896869;;;0.99;;Anthony Hindle;4+;EN;14782464; Education; Strategy; Casual;19/05/2017;19/05/2017
1237967685;5;7;0;;Jeffrey Cripe;4+;EN;132121600; Strategy; Casual;;19/05/2017;27/06/2019
1237970047;;;0;;Quantum Design Group;4+;EN;825424896; Entertainment; Adventure; Strategy;09/02/2018;09/02/2018
1237972914;5;16;0;9.99, 4.99, 2.99, 1.99, 0.99;Hisayo Kanda;9+;EN;108740608; Strategy; Role Playing;;05/06/2017;31/01/2019
1238020556;5;16;0;;Matthew Krager;4+;EN;24808448; Entertainment; Strategy; Casual;23/05/2017;31/05/2017
1238086922;;;0.99;0.99, 4.99, 7.99, 19.99, 89.99, 299.99;wang xian;12+;EN;54642688; Strategy;;;26/05/2017;13/06/2017
1238113747;;;0;1.99, 99.99, 49.99, 8.99, 33.99, 18.99;Yihan Huang;9+;ZH;278197248; Simulation; Strategy;;05/09/2018;11/01/2019
1238114713;4.5;4776;0;0.99, 0.99, 1.99, 6.99, 4.99, 2.99, 2.99, 1.99, 9.99, 4.99;SAD PUPPY;9+;EN;356920320; Puzzle; Entertainment; Strategy;17/12/2018;17/07/2019
1238141350;3.5;113;5.99;2.99, 2.99;Jujubee;12+;EN;204593152; Simulation; Strategy; Entertainment;20/07/2017;08/08/2018
1238151922;4.5;96;0;1.99, 4.99, 9.99, 2.99, 0.99, 19.99, 4.99, 1.99, 4.99, 54.99;Marmalade Game Studio;4+;EN;192216064; Strategy; Puzzle;;03/07/2017;25/05/2018
1238189589;4;8;0;3.99, 1.99, 2.99, 0.99;Evolution Games GmbH;4+;EN;179211264; Strategy; Family; Entertainment;22/05/2017;22/05/2017
1238194314;;;0;;Ethem Volkan USLU;9+;EN;457469952; Strategy;;;24/05/2017;24/05/2017
1238234496;;;0;0.99, 0.99, 0.99;Genius Technology Co., Ltd.;4+;EN, ZH, ZH;48497664; Entertainment; Strategy; Puzzle;08/06/2017;16/10/2017
1238331411;;;0.99;;WinG;9+;EN;256197632; Adventure; Entertainment; Strategy;25/01/2018;25/01/2018
1238331886;;;0;1.99, 9.99, 0.99, 2.99;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;4+;EN, FR, DE, PT, RU, ES;60605440; Entertainment; Strategy; Action;22/07/2017;22/07/2017
1238527593;;;0.99;;Ebey Tech LLC;9+;EN;24574976; Action; Strategy;;11/12/2017;11/12/2017
1238601781;5;77;0;0.99, 1.99, 4.99, 9.99, 19.99, 49.99, 99.99;Miratus Ludus;4+;EN;250686464; Strategy; Board;;25/06/2018;25/07/2019
1238618942;;;0;;Xiling Gong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;43744256; Entertainment; Strategy; Puzzle;27/05/2017;29/06/2017
1238644452;5;5;0;0.99, 1.99, 3.99;Evolution Games GmbH;4+;EN;172620800; Family; Strategy; Entertainment;22/05/2017;22/05/2017
1238647121;;;0;;Armored Techno Solution;9+;EN;45181952; Productivity; Strategy; Puzzle;21/05/2017;21/05/2017
1238683291;;;0;0.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;84962304; Simulation; Strategy;;15/06/2017;15/06/2017
1238685995;;;0;0.99, 0.99, 0.99, 0.99, 0.99, 2.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;84593664; Strategy; Simulation;;15/06/2017;15/06/2017
1238687628;;;0;0.99, 0.99, 3.99, 1.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;84995072; Simulation; Strategy;;15/06/2017;15/06/2017
1238688409;;;0;0.99, 0.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;85150720; Simulation; Strategy;;15/06/2017;15/06/2017
1238688807;1.5;5;0;0.99, 0.99, 0.99, 2.99, 0.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;85724160; Simulation; Strategy;;15/06/2017;15/06/2017
1238690113;;;0;0.99, 10.99, 31.99, 99.99, 10.99, 0.99, 1.99, 1.99, 3.99, 1.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;86199296; Strategy; Simulation;;15/06/2017;15/06/2017
1238690266;;;0;2.99, 3.99, 0.99, 10.99, 0.99, 0.99, 0.99, 0.99, 1.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;84679680; Strategy; Simulation;;15/06/2017;19/06/2017
1238690541;;;0;0.99, 10.99, 31.99, 99.99, 10.99, 0.99, 1.99, 1.99, 3.99, 1.99;SHPIRNA SERHII;12+;EN, FR, DE, PT, RU, ES, UK;86035456; Strategy; Simulation;;15/06/2017;15/06/2017
1238707486;;;0.99;;Shanza Nasim;4+;EN;68287488; Adventure; Strategy;;26/05/2017;26/05/2017
1238739091;;;0;;Adrian Minca;4+;EN;46265344; Strategy; Sports; Action;26/05/2017;26/05/2017
1238872542;4;25;0;0.99;Dignity Games;4+;EN;106049536; Casual; Strategy; Entertainment;29/05/2017;29/05/2017
1238995008;;;0;0.99;Abhishek Malpani;4+;EN;218461184; Board; Entertainment; Strategy;27/06/2017;04/07/2017
1239001134;;;0;;MUHAMMAD PARWANA;4+;EN;164997120; Simulation; Strategy;;02/06/2017;02/06/2017
1239025124;5;5;0;;Abdala tawfik;17+;EN;360427520; Strategy; Action;;27/05/2017;27/09/2017
1239121472;;;0;;Christophe Baranger;4+;EN;46544896; Entertainment; Strategy; Card;10/07/2017;25/08/2017
1239121648;;;0.99;;Christophe Baranger;4+;EN;42518528; Strategy; Card; Entertainment;13/07/2017;25/08/2017
1239161943;;;0;;Weerakiat Sripunyadech;9+;EN;9824256; Entertainment; Puzzle; Strategy;27/05/2017;27/05/2017
1239175904;5;5;5.99;;Ladia Group;4+;EN;192161792; Simulation; Strategy;;06/06/2017;06/06/2017
1239200512;;;0;0.99, 1.99, 2.99, 4.99;Emma Wasowski Jansson;9+;EN;68303872; Strategy; Puzzle;;25/05/2017;25/05/2017
1239204024;;;0;;Landon Ferrier;9+;EN;112190464; Entertainment; Action; Strategy;22/05/2018;22/05/2018
1239216356;;;0;;Maurice Muller;4+;EN;15960064; Trivia; Entertainment; Strategy;26/09/2017;26/09/2017
1239253748;5;8;0;;Marc Bechamp;12+;EN;27868160; Simulation; Strategy;;23/06/2017;23/06/2017
1239283573;;;11.99;3.99;Domyung Kim;4+;EN;57248768; Education; Board; Strategy;22/05/2017;22/05/2017
1239286801;3.5;5;0;;Jack Sheridan;4+;EN;19025920; Strategy; Casual; Entertainment;29/05/2017;04/06/2017
1239288155;;;0;;Kevin White;4+;EN;8044544; Board; Entertainment; Strategy;22/05/2017;22/05/2017
1239305464;4.5;15420;0;2.99, 0.99, 4.99, 0.99, 2.99, 3.99, 0.99, 9.99, 7.99, 19.99;xiaojian chen;4+;EN, ZH, ZH;146942976; Simulation; Strategy; Entertainment;04/08/2017;03/04/2019
1239339491;;;0;1.99, 4.99, 9.99, 19.99;Notus Games Ltd;4+;EN;44829696; Strategy; Puzzle;;22/09/2017;26/11/2017
1239339491;;;0;1.99, 4.99, 9.99, 19.99;Notus Games Ltd;4+;EN;44829696; Strategy; Puzzle;;22/09/2017;26/11/2017
1239362184;4.5;126;0;2.99;Jetdogs Oy;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR;209461248; Family; Entertainment; Strategy;21/06/2017;30/06/2017
1239375842;;;0;;javaid iqbal;4+;EN;77447168; Puzzle; Entertainment; Strategy;03/06/2017;13/07/2018
1239458501;5;45522;0;1.99, 9.99, 19.99, 0.99, 6.99, 11.99, 3.99, 0.99, 49.99, 1.99;Tactile Games Limited;12+;ZH, DA, NL, EN, FR, DE, IT, JA, KO, NO, PL, PT, RU, ES, SV, TR;239225856; Puzzle; Strategy;;27/06/2017;11/07/2019
1239553248;5;22;0;0.99, 1.99, 3.99, 2.99;Lukasz Jaskolski;4+;EN;146014208; Puzzle; Entertainment; Strategy;21/06/2017;25/07/2017
1239577760;;;0;0.99;Savage Applications LTD;4+;EN;4160512; Adventure; Strategy; Entertainment;10/06/2017;10/06/2017
1239667060;;;0;;Tuan Doan Anh;12+;EN;59248640; Action; Sports; Strategy;24/05/2017;24/05/2017
1239757602;;;0;1.99, 4.99, 2.99, 9.99, 19.99, 29.99, 14.99;Serious Cake Inc. Limited;9+;EN, RU;227693568; Role Playing; Strategy;;08/06/2018;03/10/2018
1239804787;;;0;;Josh Jaslow;4+;EN;73688064; Strategy; Casual;;26/05/2017;18/11/2017
1239806906;;;0.99;;Ocal Sonmez;4+;EN;50362368; Strategy; Entertainment;;24/05/2017;24/05/2017
1239863902;;;0;;Hung Hoang Dinh;4+;EN;82583552; Strategy; Action; Entertainment;26/05/2017;26/05/2017
1239886378;5;10;0.99;;Jeffrey Eschler;9+;EN;45521920; Puzzle; Strategy;;25/05/2017;25/05/2017
1239974469;4.5;48;0;;Zippy Brain Inc;12+;EN;100545536; Simulation; Strategy;;16/08/2017;16/08/2017
1240027920;4.5;300;0;4.99, 0.99, 2.99, 9.99, 19.99;xiaojian chen;9+;EN;90425344; Entertainment; Strategy; Role Playing;07/11/2017;07/11/2017
1240084566;;;0;;Vikash Patel;4+;EN;6295552; Entertainment; Strategy;;03/06/2017;03/06/2017
1240099166;;;0;0.99, 1.99, 3.99, 7.99, 15.99, 31.99;vmoga;12+;EN;102111232; Strategy; Action;;13/06/2017;13/06/2017
1240124613;;;0;1.99, 3.99, 7.99, 1.99;Lidia Frias;4+;EN;47790080; Strategy; Puzzle;;31/05/2017;31/05/2017
1240158682;;;0;;Brain Station-23;17+;EN;147111936; Action; Strategy; Entertainment;24/05/2017;24/05/2017
1240222889;;;0;0.99;Pixel Bistro;9+;EN, KO;59172864; Action; Health & Fitness; Strategy;26/05/2017;03/07/2017
1240379695;4.5;45;0;;Daybreak Industries;9+;EN;47717376; Adventure; Strategy;;29/05/2017;13/12/2017
1240387603;;;0;;Numatix, LLC;4+;EN;35990528; Puzzle; Entertainment; Strategy;25/05/2017;25/05/2017
1240422237;5;44;0;1.99, 4.99, 7.99, 1.99, 1.99, 19.99, 4.99, 9.99;MetalPop, LLC;4+;EN;221290496; Strategy; Simulation;;21/06/2019;19/07/2019
1240631633;5;22;0;2.99;Chen Yong Min;4+;EN;81894400; Strategy;;;01/06/2017;01/06/2017
1240651919;;;0;;Christophe Baranger;4+;EN;32430080; Entertainment; Card; Strategy;27/06/2017;03/07/2017
1240652715;;;0.99;;Christophe Baranger;4+;EN;28659712; Card; Strategy; Entertainment;27/06/2017;03/07/2017
1240671562;;;0;0.99;Boston Trudeau Studios Ltd.;4+;EN;58772480; Puzzle; Strategy;;11/07/2017;11/07/2017
1240709000;;;0;;ZhiBin Kong;4+;EN;7276544; Strategy; Photo & Video; Family;29/05/2017;29/05/2017
1240717823;;;0;1.99, 1.99;Ajaysinh Jadeja;4+;EN;19671040; Strategy; Puzzle;;02/06/2017;02/06/2017
1240738118;;;0;;Jaydeep Patel;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;20658176; Strategy;;;27/05/2017;27/05/2017
1240738301;;;0;0.99;Abhishek Malpani;4+;EN;136954880; Casual; Strategy; Entertainment;29/05/2017;31/07/2017
1240738405;;;3.99;;Jaydeep Patel;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;20641792; Strategy;;;27/05/2017;27/05/2017
1240749068;4.5;112;0;2.99;Jetdogs Oy;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR;346206208; Strategy; Entertainment; Family;09/08/2017;09/08/2017
1240749169;;;0;;MUHAMMAD PARWANA;4+;EN;87452672; Simulation; Strategy;;02/06/2017;02/06/2017
1240749571;5;180;0;4.99, 4.99;Jetdogs Oy;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR;313497600; Strategy; Entertainment; Family;27/09/2017;28/09/2017
